"","chunk_vid_id","chunk_vid_duration","chunk_vid_dimention","chunk_vid_definition","chunk_vid_caption","chunk_vid_licensedContent","chunk_vid_projection"
"25194","x9TQ6culXIA","PT12M5S","2d","hd",TRUE,TRUE,"rectangular"
"25195","iuOYz8zt9J4","PT13M45S","2d","hd",TRUE,TRUE,"rectangular"
"25196","XrN4YoKxfdc","PT1M40S","2d","hd",FALSE,TRUE,"rectangular"
"25197","yNYO3opdPEc","PT54S","2d","hd",TRUE,TRUE,"rectangular"
"25198","u-fQJ7PWkaA","PT5M46S","2d","hd",FALSE,TRUE,"rectangular"
"25199","4HkvC7dmIdU","PT20M53S","2d","hd",FALSE,TRUE,"rectangular"
"25200","-62ujJirP-s","PT4M26S","2d","hd",TRUE,TRUE,"rectangular"
"25201","MY4AyLiz_pk","PT14M30S","2d","hd",FALSE,TRUE,"rectangular"
"25202","GVWLG1Z9B1Y","PT1M27S","2d","hd",TRUE,TRUE,"rectangular"
"25203","R3iKYi25wyA","PT25S","2d","hd",FALSE,FALSE,"rectangular"
"25204","RCfbMmnY7LI","PT1M39S","2d","hd",FALSE,TRUE,"rectangular"
"25205","a_13u6AYcKQ","PT9M7S","2d","hd",FALSE,TRUE,"rectangular"
"25206","RK043dRjU_Y","PT34M4S","2d","hd",FALSE,TRUE,"rectangular"
"25207","z8bkE5fYsOE","PT4M15S","2d","hd",FALSE,TRUE,"rectangular"
"25208","V3umbymL5qY","PT9M10S","2d","hd",FALSE,TRUE,"rectangular"
"25209","_BDjscE_Oy4","PT10M1S","2d","hd",FALSE,TRUE,"rectangular"
"25210","0OfODvGTMUs","PT25M41S","2d","hd",FALSE,TRUE,"rectangular"
"25211","SSnxH0eXc4g","PT12M56S","2d","hd",FALSE,TRUE,"rectangular"
"25212","nfKO9rYDmE8","PT2M36S","2d","hd",FALSE,TRUE,"rectangular"
"25213","zPusvBRRPjU","PT1M2S","2d","hd",FALSE,FALSE,"rectangular"
"25214","x5HbJDQ53vI","PT2M6S","2d","hd",FALSE,TRUE,"rectangular"
"25215","u-CdN18MuMo","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25216","2Oev6TJTd90","PT12M45S","2d","hd",FALSE,TRUE,"rectangular"
"25217","ZT6IYZor9e8","PT5M5S","2d","hd",FALSE,TRUE,"rectangular"
"25218","pbEIZn7oE6o","PT23M34S","2d","hd",FALSE,TRUE,"rectangular"
"25219","iui52h779U8","PT9M39S","2d","hd",FALSE,TRUE,"rectangular"
"25220","7N9oEUsjZaw","PT27S","2d","hd",FALSE,TRUE,"rectangular"
"25221","7chmbcMe0H4","PT33M58S","2d","hd",FALSE,TRUE,"rectangular"
"25222","UW_qXIHtmTk","PT4M36S","2d","hd",TRUE,FALSE,"rectangular"
"25223","fgwVjfw4tYM","PT7M6S","2d","hd",FALSE,TRUE,"rectangular"
"25224","MIeZn0bLPWI","PT10M45S","2d","hd",FALSE,TRUE,"rectangular"
"25225","5vujJPCryZ4","PT2M6S","2d","hd",FALSE,TRUE,"rectangular"
"25226","YXY74kWderc","PT1M54S","2d","hd",TRUE,TRUE,"rectangular"
"25227","fD7LIqkKisc","PT2M56S","2d","hd",FALSE,TRUE,"rectangular"
"25228","8VVctXAKZi4","PT1M25S","2d","hd",FALSE,TRUE,"rectangular"
"25229","Xr9kLfzmWgY","PT13M49S","2d","hd",FALSE,TRUE,"rectangular"
"25230","LcgMjbNFzHQ","PT8M2S","2d","hd",FALSE,TRUE,"rectangular"
"25231","xvx7mvaF9pc","PT8M13S","2d","hd",FALSE,TRUE,"rectangular"
"25232","OLcU60P_toc","PT2M","2d","hd",FALSE,TRUE,"rectangular"
"25233","b2KRc5ilYRc","PT4M24S","2d","hd",TRUE,TRUE,"rectangular"
"25234","6P6YCNUDIf4","PT3M4S","2d","hd",FALSE,TRUE,"rectangular"
"25235","CR6Yd-s3GLk","PT28S","2d","hd",FALSE,TRUE,"rectangular"
"25236","S0_gh1q8m-I","PT49S","2d","hd",FALSE,FALSE,"rectangular"
"25237","rHDG6lKlkS4","PT4M46S","2d","hd",FALSE,TRUE,"rectangular"
"25238","ClQ-ymoXJZc","PT54M10S","2d","hd",FALSE,TRUE,"rectangular"
"25239","Gxb3L8d0UtY","PT9M6S","2d","hd",FALSE,TRUE,"rectangular"
"25240","Wmo8M0pNgCc","PT1M5S","2d","hd",FALSE,TRUE,"rectangular"
"25241","rqgOzu-udFY","PT10M41S","2d","hd",FALSE,TRUE,"rectangular"
"25242","Lsvbz5tlQlU","PT41M36S","2d","hd",FALSE,TRUE,"rectangular"
"25243","A8KQhwmdZIw","PT9M58S","2d","hd",TRUE,TRUE,"rectangular"
"25244","xBvZJ5PsZjA","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25245","UZO0hqF_IkA","PT8M16S","2d","hd",FALSE,TRUE,"rectangular"
"25246","C2gSvt0LNSs","PT3M1S","2d","hd",FALSE,TRUE,"rectangular"
"25247","BRQ7vVSw06o","PT55S","2d","hd",FALSE,FALSE,"rectangular"
"25248","m2eNR7Wz4W8","PT27S","2d","hd",FALSE,TRUE,"rectangular"
"25249","bjpJMN0Ck20","PT27M6S","2d","hd",FALSE,TRUE,"rectangular"
"25250","qpyRh0MWBl0","PT17M52S","2d","hd",FALSE,TRUE,"rectangular"
"25251","jfNNoN5g37U","PT3M24S","2d","hd",FALSE,TRUE,"rectangular"
"25252","6RTL7lqOjXU","PT20M13S","2d","hd",FALSE,TRUE,"rectangular"
"25253","F0q6IslolVE","PT19M39S","2d","hd",TRUE,TRUE,"rectangular"
"25254","-7gBhUbtXEU","PT32M22S","2d","hd",FALSE,TRUE,"rectangular"
"25255","2e54Oy_bqEk","PT3M19S","2d","hd",FALSE,FALSE,"rectangular"
"25256","Kpz4Ro5iD1Q","PT3M6S","2d","hd",FALSE,FALSE,"rectangular"
"25257","meNiTCKRSWA","PT9M27S","2d","hd",FALSE,TRUE,"rectangular"
"25258","Ghh0ub7tOY8","PT1M53S","2d","hd",FALSE,TRUE,"rectangular"
"25259","aCvw63df384","PT57S","2d","hd",FALSE,TRUE,"rectangular"
"25260","zNP0Nhx3mYI","PT22M21S","2d","hd",FALSE,TRUE,"rectangular"
"25261","j38OAU-FANE","PT12M59S","2d","hd",FALSE,TRUE,"rectangular"
"25262","f-XK2Kjg_qk","PT9M24S","2d","hd",FALSE,TRUE,"rectangular"
"25263","HJLSgPnKdzg","PT55S","2d","hd",FALSE,TRUE,"rectangular"
"25264","7L3DQU74v_s","PT19M57S","2d","hd",FALSE,TRUE,"rectangular"
"25265","_yx6K6k61so","PT29S","2d","hd",FALSE,TRUE,"rectangular"
"25266","Y1kkUlLweNc","PT33M34S","2d","hd",FALSE,TRUE,"rectangular"
"25267","cZTKjzAJLCk","PT3M49S","2d","hd",TRUE,TRUE,"rectangular"
"25268","9rlzokY2pZY","PT6M2S","2d","hd",FALSE,TRUE,"rectangular"
"25269","DtTj4TODL_U","PT3M43S","2d","hd",FALSE,TRUE,"rectangular"
"25270","adKND2ldzNA","PT2M53S","2d","hd",TRUE,TRUE,"rectangular"
"25271","oP-mhhoI0r0","PT16M26S","2d","hd",FALSE,TRUE,"rectangular"
"25272","CVdHTzwyEJA","PT10M12S","2d","hd",FALSE,TRUE,"rectangular"
"25273","XsRN-w2yPGE","PT7M56S","2d","hd",FALSE,TRUE,"rectangular"
"25274","xvawiYhSk2Q","PT36M52S","2d","hd",FALSE,TRUE,"rectangular"
"25275","4lm2OYH1EgA","PT12S","2d","hd",FALSE,FALSE,"rectangular"
"25276","39LJjpqjqc8","PT10S","2d","hd",FALSE,FALSE,"rectangular"
"25277","BB8ui5r0awo","PT41S","2d","hd",FALSE,TRUE,"rectangular"
"25278","ZGAp19mOMg8","PT13M22S","2d","hd",FALSE,TRUE,"rectangular"
"25279","lIDhuR-luZE","PT29M4S","2d","hd",FALSE,TRUE,"rectangular"
"25280","09JmudWABik","PT58S","2d","hd",FALSE,TRUE,"rectangular"
"25281","mdiNLXE7FJw","PT3M3S","2d","hd",FALSE,TRUE,"rectangular"
"25282","IofvJ9dNkm0","PT4M7S","2d","hd",FALSE,TRUE,"rectangular"
"25283","tv-0KMXKFp4","PT4M26S","2d","hd",FALSE,TRUE,"rectangular"
"25284","tlygSuwNcsg","PT25M35S","2d","hd",FALSE,TRUE,"rectangular"
"25285","#NAME?","PT23S","2d","hd",FALSE,TRUE,"rectangular"
"25286","78WIYzX_m98","PT2M1S","2d","hd",FALSE,TRUE,"rectangular"
"25287","H4WvluzNC3I","PT12M52S","2d","hd",FALSE,TRUE,"rectangular"
"25288","xNz8gsAz9Pc","PT50S","2d","hd",FALSE,TRUE,"rectangular"
"25289","qxns2YxP9jM","PT52M14S","2d","hd",TRUE,TRUE,"rectangular"
"25290","JPcDj4JIdu4","PT34S","2d","hd",FALSE,TRUE,"rectangular"
"25291","X0IwPnu45JE","PT15S","2d","hd",FALSE,FALSE,"rectangular"
"25292","zq3tZuxyaqM","PT3M52S","2d","hd",FALSE,TRUE,"rectangular"
"25293","bbb9yhihvAE","PT42M12S","2d","hd",FALSE,TRUE,"rectangular"
"25294","4mXm-5F44Ow","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25295","yeSyosxn09I","PT6M8S","2d","hd",TRUE,TRUE,"rectangular"
"25296","WQMFIExw8Yc","PT6M45S","2d","hd",FALSE,FALSE,"rectangular"
"25297","lySL4acNieQ","PT1M","2d","hd",FALSE,FALSE,"rectangular"
"25298","4LysdS2YQsc","PT2M21S","2d","hd",TRUE,TRUE,"rectangular"
"25299","xx3o0uiQFJk","PT15M40S","2d","hd",FALSE,TRUE,"rectangular"
"25300","k3xG4IttFtE","PT3M13S","2d","hd",FALSE,TRUE,"rectangular"
"25301","#NAME?","PT3M47S","2d","hd",FALSE,TRUE,"rectangular"
"25302","4b9CV56eUi4","PT3M46S","2d","hd",FALSE,TRUE,"rectangular"
"25303","mNgsbZsgfMY","PT5M20S","2d","hd",FALSE,TRUE,"rectangular"
"25304","5vrlHnUKhdY","PT43S","2d","hd",FALSE,TRUE,"rectangular"
"25305","YeDlro6eZQo","PT13M31S","2d","hd",FALSE,TRUE,"rectangular"
"25306","TScsJM4465U","PT2M51S","2d","hd",FALSE,TRUE,"rectangular"
"25307","_jxTpXJhVbk","PT22M32S","2d","hd",FALSE,TRUE,"rectangular"
"25308","HePvLYiZVko","PT20M13S","2d","hd",FALSE,TRUE,"rectangular"
"25309","1xzYLkxjdag","PT2M51S","2d","hd",FALSE,TRUE,"rectangular"
"25310","00NgUctWoLQ","PT12M9S","2d","hd",TRUE,TRUE,"rectangular"
"25311","jpaOFkOqmvY","PT41M1S","2d","hd",FALSE,TRUE,"rectangular"
"25312","7sEhfymFsNg","PT5M3S","2d","hd",FALSE,TRUE,"rectangular"
"25313","oW5mPaiTHJ4","PT8M2S","2d","hd",FALSE,TRUE,"rectangular"
"25314","h2460MG7Tsk","PT16M37S","2d","hd",TRUE,TRUE,"rectangular"
"25315","9iVypo5wVFE","PT20M24S","2d","hd",FALSE,TRUE,"rectangular"
"25316","LN5lzg3TE60","PT4M25S","2d","hd",FALSE,TRUE,"rectangular"
"25317","bqZkpjtxArU","PT15M30S","2d","hd",FALSE,TRUE,"rectangular"
"25318","Z3D4DID6Tig","PT21M51S","2d","hd",FALSE,TRUE,"rectangular"
"25319","OjOafXlhNyU","PT30M45S","2d","hd",FALSE,TRUE,"rectangular"
"25320","LMM11ewmtr8","PT13S","2d","hd",FALSE,TRUE,"rectangular"
"25321","jZiGWbrSXuU","PT47M11S","2d","hd",FALSE,TRUE,"rectangular"
"25322","ikX2XiuWnp4","PT30M1S","2d","hd",FALSE,TRUE,"rectangular"
"25323","61XieaDjy-Q","PT18M18S","2d","hd",FALSE,TRUE,"rectangular"
"25324","NjpQ3_J09yY","PT17S","2d","hd",FALSE,TRUE,"rectangular"
"25325","gP4dN7eAKe0","PT1M15S","2d","hd",FALSE,TRUE,"rectangular"
"25326","hP2c76ZeHaE","PT8M46S","2d","hd",TRUE,TRUE,"rectangular"
"25327","aICaAEXDJQQ","PT31M23S","2d","hd",TRUE,TRUE,"rectangular"
"25328","YuNmKUvLj4c","PT17M53S","2d","hd",TRUE,TRUE,"rectangular"
"25329","f0leWicP86E","PT53S","2d","hd",FALSE,FALSE,"rectangular"
"25330","dJ2hvUUG9bI","PT9M5S","2d","hd",FALSE,TRUE,"rectangular"
"25331","HrdRvd-t0JU","PT14M1S","2d","hd",FALSE,TRUE,"rectangular"
"25332","FVXzSgaMwU8","PT6M12S","2d","hd",FALSE,TRUE,"rectangular"
"25333","rpNPRcW6OVA","PT21M27S","2d","hd",FALSE,TRUE,"rectangular"
"25334","ZnvTXxB0TLU","PT57S","2d","hd",FALSE,FALSE,"rectangular"
"25335","sUpnjJHghcI","PT22M31S","2d","hd",TRUE,TRUE,"rectangular"
"25336","Z22O5uEsF6U","PT9M48S","2d","hd",FALSE,TRUE,"rectangular"
"25337","0Id0LQj7pIs","PT12M29S","2d","hd",FALSE,TRUE,"rectangular"
"25338","k2RRK6U7Q8A","PT20S","2d","hd",FALSE,FALSE,"rectangular"
"25339","SNLfCnxq3sU","PT18M24S","2d","hd",FALSE,TRUE,"rectangular"
"25340","xhMx0PosZ8E","PT45S","2d","hd",FALSE,TRUE,"rectangular"
"25341","IbEMYaXVEjw","PT6M44S","2d","hd",FALSE,FALSE,"rectangular"
"25342","qk8t__6k1D4","PT45M47S","2d","hd",FALSE,TRUE,"rectangular"
"25343","f5m4TMjk2e4","PT18M45S","2d","hd",FALSE,TRUE,"rectangular"
"25344","bWzxYHMcbZk","PT15M3S","2d","hd",FALSE,TRUE,"rectangular"
"25345","a6-pVFStIRg","PT13M35S","2d","hd",FALSE,TRUE,"rectangular"
"25346","C10MBooFG7U","PT23M43S","2d","hd",FALSE,TRUE,"rectangular"
"25347","l8Nq8_7n7oE","PT17M17S","2d","hd",FALSE,TRUE,"rectangular"
"25348","O1UBYANnLR8","PT11M11S","2d","hd",FALSE,TRUE,"rectangular"
"25349","4WVOvSmnSf0","PT4M49S","2d","hd",FALSE,TRUE,"rectangular"
"25350","ncIn0euZpAI","PT15M4S","2d","hd",FALSE,TRUE,"rectangular"
"25351","Dpdiv6_YS8U","PT1M54S","2d","hd",FALSE,TRUE,"rectangular"
"25352","k9EDV5K4ui0","PT26M28S","2d","hd",FALSE,TRUE,"rectangular"
"25353","HnJ1XZellPk","PT8M3S","2d","hd",FALSE,TRUE,"rectangular"
"25354","4FajQOnM55Q","PT11M21S","2d","hd",FALSE,TRUE,"rectangular"
"25355","em9AVAGLXjo","PT57S","2d","hd",FALSE,TRUE,"rectangular"
"25356","oMSdFM12hOw","PT2M44S","2d","hd",TRUE,TRUE,"rectangular"
"25357","fFGS4zZWGoA","PT1M58S","2d","hd",TRUE,TRUE,"rectangular"
"25358","#NAME?","PT2M22S","2d","hd",FALSE,FALSE,"rectangular"
"25359","hiehLFrTlRs","PT51M50S","2d","hd",FALSE,TRUE,"rectangular"
"25360","UACnznS3VkY","PT58M28S","2d","hd",FALSE,TRUE,"rectangular"
"25361","0mpMj60uK_o","PT28M17S","2d","hd",FALSE,TRUE,"rectangular"
"25362","dFo0t4L0oNM","PT56S","2d","hd",FALSE,TRUE,"rectangular"
"25363","ElbZv2SgDhw","PT12M42S","2d","hd",FALSE,TRUE,"rectangular"
"25364","Vezo9PG_SIk","PT36S","2d","hd",FALSE,FALSE,"rectangular"
"25365","GcM9SGlrNLs","PT46S","2d","hd",FALSE,TRUE,"rectangular"
"25366","oyJVqSQqDA8","PT48S","2d","hd",FALSE,TRUE,"rectangular"
"25367","jlKyYmmWLSg","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25368","_lctuqAGfDY","PT30S","2d","hd",FALSE,TRUE,"rectangular"
"25369","H69tJmsgd9I","PT3M41S","2d","hd",TRUE,TRUE,"rectangular"
"25370","sJEFvheBTdk","PT21S","2d","hd",FALSE,TRUE,"rectangular"
"25371","CZ-TaCDD-oA","PT17M14S","2d","hd",FALSE,TRUE,"rectangular"
"25372","5OJ_5aS-PdM","PT10M8S","2d","hd",FALSE,TRUE,"rectangular"
"25373","UjMhHZ9eH9U","PT12S","2d","hd",FALSE,TRUE,"rectangular"
"25374","aHHlzHmcZvc","PT55M21S","2d","hd",FALSE,TRUE,"rectangular"
"25375","6pO0Qn1dJ84","PT6M15S","2d","hd",FALSE,TRUE,"rectangular"
"25376","q5s6HQq17MU","PT2M56S","2d","hd",TRUE,TRUE,"rectangular"
"25377","TysfJYZX2XE","PT12M25S","2d","hd",FALSE,TRUE,"rectangular"
"25378","EJQaZ8vyH-E","PT44S","2d","hd",FALSE,FALSE,"rectangular"
"25379","rRG2tWUidvc","PT3M2S","2d","hd",FALSE,TRUE,"rectangular"
"25380","l21G_kX3in4","PT24M31S","2d","hd",FALSE,TRUE,"rectangular"
"25381","wmU4CDTACrE","PT58S","2d","hd",FALSE,FALSE,"rectangular"
"25382","aJwW6wfP240","PT11M33S","2d","hd",FALSE,TRUE,"rectangular"
"25383","Anb3bDTyjXA","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25384","nCoi_OtPU7U","PT4M43S","2d","hd",FALSE,TRUE,"rectangular"
"25385","#NAME?","PT12M58S","2d","hd",FALSE,TRUE,"rectangular"
"25386","_c7ruiLWQZo","PT4M20S","2d","hd",FALSE,TRUE,"rectangular"
"25387","Zzysx80SEcU","PT13M29S","2d","hd",FALSE,TRUE,"rectangular"
"25388","AQVxI-qC5GI","PT4M31S","2d","hd",FALSE,TRUE,"rectangular"
"25389","0Ml_lqhkysM","PT28M7S","2d","hd",TRUE,TRUE,"rectangular"
"25390","2xb7ScojCDE","PT10M58S","2d","hd",FALSE,FALSE,"rectangular"
"25391","cAvMGWLZCHA","PT2M46S","2d","hd",FALSE,FALSE,"rectangular"
"25392","jFAYxGwFPHk","PT16S","2d","hd",FALSE,TRUE,"rectangular"
"25393","QiKZYt9070U","PT16M25S","2d","hd",FALSE,TRUE,"rectangular"
"25394","YJljg4t-LGI","PT15M33S","2d","hd",TRUE,TRUE,"rectangular"
"25395","B7Ofs53h3E8","PT57M19S","2d","hd",FALSE,TRUE,"rectangular"
"25396","VG7arSAYvQI","PT16M50S","2d","hd",TRUE,TRUE,"rectangular"
"25397","I2ne5CZsgOY","PT13M10S","2d","hd",FALSE,TRUE,"rectangular"
"25398","CvCtn5Q_nzs","PT37S","2d","hd",FALSE,TRUE,"rectangular"
"25399","NtEXmQtci6Q","PT9M53S","2d","hd",FALSE,TRUE,"rectangular"
"25400","CdvaI6uMswA","PT13M1S","2d","hd",FALSE,TRUE,"rectangular"
"25401","_z42kDStxhA","PT59S","2d","hd",FALSE,TRUE,"rectangular"
"25402","ekUROM87vTA","PT20M38S","2d","hd",TRUE,TRUE,"rectangular"
"25403","dZRqB0JLizw","PT2M7S","2d","hd",TRUE,TRUE,"rectangular"
"25404","aQXV92_1UwM","PT3M45S","2d","hd",FALSE,TRUE,"rectangular"
"25405","vq_TlmbSXwQ","PT58S","2d","hd",FALSE,TRUE,"rectangular"
"25406","TrTZgv3s4A0","PT36M58S","2d","hd",FALSE,TRUE,"rectangular"
"25407","2CNl_CCtE-I","PT3M9S","2d","hd",FALSE,FALSE,"rectangular"
"25408","65EMWfsejk8","PT22M34S","2d","hd",FALSE,TRUE,"rectangular"
"25409","r2BG-d5iVf8","PT34S","2d","hd",FALSE,FALSE,"rectangular"
"25410","_BmN_g2v9J8","PT9M5S","2d","hd",FALSE,TRUE,"rectangular"
"25411","#NAME?","PT57S","2d","hd",FALSE,TRUE,"rectangular"
"25412","88_uV86GYAo","PT23M51S","2d","hd",FALSE,TRUE,"rectangular"
"25413","RTOFtUHSvcs","PT10M58S","2d","hd",TRUE,TRUE,"rectangular"
"25414","9MmkGUfHa8M","PT10S","2d","hd",FALSE,TRUE,"rectangular"
"25415","x7BfgE2gYhM","PT9M8S","2d","hd",FALSE,TRUE,"rectangular"
"25416","ZKSze2vRcD8","PT59S","2d","hd",FALSE,FALSE,"rectangular"
"25417","Nmfjrxv_ZZM","PT8M36S","2d","hd",FALSE,TRUE,"rectangular"
"25418","Jzx2yC3OEKc","PT49S","2d","hd",FALSE,TRUE,"rectangular"
"25419","IVGZ4QYwPPA","PT40S","2d","hd",FALSE,TRUE,"rectangular"
"25420","fa19NhuP3Jw","PT28M30S","2d","hd",FALSE,TRUE,"rectangular"
"25421","w3KSDxmD3tY","PT6M53S","2d","hd",FALSE,TRUE,"rectangular"
"25422","NyArFRhfNYY","PT32S","2d","hd",FALSE,TRUE,"rectangular"
"25423","c8SzNjwr_Q0","PT6M49S","2d","hd",FALSE,TRUE,"rectangular"
"25424","iL7atdrr6_Y","PT31M20S","2d","hd",FALSE,TRUE,"rectangular"
"25425","Rt_UqUm38BI","PT2M12S","2d","hd",TRUE,TRUE,"rectangular"
"25426","ZdIlTXH9ksY","PT7M31S","2d","hd",TRUE,TRUE,"rectangular"
"25427","IgF3OX8nT0w","PT20M13S","2d","hd",TRUE,TRUE,"rectangular"
"25428","Yt9A0YT0SK4","PT30S","2d","hd",FALSE,TRUE,"rectangular"
"25429","XlKzinD4lYc","PT16M47S","2d","hd",FALSE,TRUE,"rectangular"
"25430","UMNfagIz0hs","PT24M34S","2d","hd",FALSE,TRUE,"rectangular"
"25431","iqItHFj1Kvc","PT47S","2d","hd",FALSE,TRUE,"rectangular"
"25432","IBq0-jUIygI","PT8M27S","2d","hd",FALSE,TRUE,"rectangular"
"25433","EAmIEQb9QhM","PT9M51S","2d","hd",FALSE,TRUE,"rectangular"
"25434","3_9kY_CNjuU","PT2M9S","2d","hd",TRUE,TRUE,"rectangular"
"25435","AohpoRSZKxE","PT18M17S","2d","hd",TRUE,TRUE,"rectangular"
"25436","Fp2PcrRNlGo","PT16M27S","2d","hd",TRUE,TRUE,"rectangular"
"25437","42A1SB3W3hE","PT8M2S","2d","hd",FALSE,TRUE,"rectangular"
"25438","R3wb56nmOaA","PT11S","2d","hd",FALSE,TRUE,"rectangular"
"25439","4PHGAPMdrAo","PT8M11S","2d","hd",TRUE,TRUE,"rectangular"
"25440","2v9K96qEyqU","PT19S","2d","hd",FALSE,TRUE,"rectangular"
"25441","at9l5oFUwCE","PT17M11S","2d","hd",FALSE,TRUE,"rectangular"
"25442","mmrBOp4dVMQ","PT15M42S","2d","hd",FALSE,TRUE,"rectangular"
"25443","Q6SFRz6ycEc","PT47M15S","2d","hd",FALSE,TRUE,"rectangular"
"25444","cmDvwrlSu-c","PT15S","2d","hd",FALSE,FALSE,"rectangular"
"25445","1_B3Y1xZGzo","PT17M57S","2d","hd",FALSE,TRUE,"rectangular"
"25446","Atfrgdnt3n4","PT53S","2d","hd",FALSE,FALSE,"rectangular"
"25447","MRs5CDCcV0U","PT2M","2d","hd",FALSE,TRUE,"rectangular"
"25448","l0rtyMZG3wY","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25449","B8B4mRxo1Po","PT58S","2d","hd",FALSE,TRUE,"rectangular"
"25450","bA69B6ZCye0","PT48S","2d","hd",FALSE,TRUE,"rectangular"
"25451","a7Qo7RuRO04","PT6M17S","2d","hd",FALSE,TRUE,"rectangular"
"25452","WcPxcmvZHIc","PT21M27S","2d","hd",TRUE,TRUE,"rectangular"
"25453","HIEIPvklMec","PT56S","2d","hd",FALSE,TRUE,"rectangular"
"25454","qo35eZ-DZLg","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25455","_6MQiXxGTt0","PT15M12S","2d","hd",FALSE,TRUE,"rectangular"
"25456","YupBooxKaVE","PT9M41S","2d","hd",FALSE,TRUE,"rectangular"
"25457","NlCDhb-2kfM","PT20M24S","2d","hd",FALSE,TRUE,"rectangular"
"25458","FdFJzNC0NPI","PT6M54S","2d","hd",FALSE,TRUE,"rectangular"
"25459","0Q3pOO502mM","PT15M38S","2d","hd",FALSE,TRUE,"rectangular"
"25460","bHFc5ZfEdBQ","PT4M34S","2d","hd",FALSE,FALSE,"rectangular"
"25461","JTdTwkdxTMk","PT4M55S","2d","hd",FALSE,TRUE,"rectangular"
"25462","IAEcndniL6k","PT34S","2d","hd",FALSE,TRUE,"rectangular"
"25463","5-5lT3kgVCs","PT18M30S","2d","hd",FALSE,TRUE,"rectangular"
"25464","GJlNvSC5v6s","PT44M6S","2d","hd",FALSE,TRUE,"rectangular"
"25465","yuLaUsoomjw","PT2M47S","2d","hd",TRUE,TRUE,"rectangular"
"25466","Anw5C_WcTOc","PT7M46S","2d","hd",FALSE,TRUE,"rectangular"
"25467","TN4vchwDWOs","PT9M2S","2d","hd",FALSE,TRUE,"rectangular"
"25468","luB6HJgwQKg","PT19S","2d","hd",FALSE,TRUE,"rectangular"
"25469","YI4PqFhvvaE","PT49S","2d","hd",FALSE,TRUE,"rectangular"
"25470","CvrZ8n_Vzws","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25471","JwVm-DHKH_U","PT2M57S","2d","hd",FALSE,FALSE,"rectangular"
"25472","Q9FE7B2HgZY","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25473","spRSiMY93uY","PT28S","2d","hd",FALSE,TRUE,"rectangular"
"25474","lh2d-QQhxLU","PT39M39S","2d","hd",FALSE,TRUE,"rectangular"
"25475","7dVVbyTurt8","PT36M17S","2d","hd",FALSE,TRUE,"rectangular"
"25476","Z83I2tz5UzM","PT13M59S","2d","hd",TRUE,TRUE,"rectangular"
"25477","g6dMBAXeOyQ","PT22M41S","2d","hd",FALSE,TRUE,"rectangular"
"25478","xDSvLp6epu4","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25479","UBxssob192U","PT14M2S","2d","hd",FALSE,TRUE,"rectangular"
"25480","IDcyXtweHCw","PT25M38S","2d","hd",TRUE,FALSE,"rectangular"
"25481","vT-xtptKEWk","PT2M22S","2d","hd",FALSE,FALSE,"rectangular"
"25482","e14yTAdhTdY","PT3M16S","2d","hd",FALSE,TRUE,"rectangular"
"25483","S50SYJbyXY4","PT2M55S","2d","hd",FALSE,TRUE,"rectangular"
"25484","cYX2_lDYZpI","PT23S","2d","hd",FALSE,TRUE,"rectangular"
"25485","txooJ9IpoMA","PT8M55S","2d","hd",FALSE,TRUE,"rectangular"
"25486","ICBaTf4Gsko","PT13M42S","2d","hd",FALSE,TRUE,"rectangular"
"25487","muSdK_xsCfg","PT15M27S","2d","hd",FALSE,TRUE,"rectangular"
"25488","ADHFwabVJec","PT6M43S","2d","hd",FALSE,TRUE,"rectangular"
"25489","UAL31sIclxQ","PT8M56S","2d","hd",FALSE,TRUE,"rectangular"
"25490","B5Too4GzCOw","PT24M19S","2d","hd",FALSE,TRUE,"rectangular"
"25491","t29DXaeg5XY","PT1M","2d","hd",FALSE,TRUE,"rectangular"
"25492","FVvcjoaZ9-g","PT5M50S","2d","hd",FALSE,TRUE,"rectangular"
"25493","RUXWSz_tRMw","PT8M36S","2d","hd",FALSE,TRUE,"rectangular"
"25494","Iu8ZmhRphSU","PT8M19S","2d","hd",TRUE,TRUE,"rectangular"
"25495","2FOv1v8b4SU","PT18M1S","2d","hd",FALSE,TRUE,"rectangular"
"25496","o-z5Y1llOyk","PT14M26S","2d","hd",FALSE,TRUE,"rectangular"
"25497","qPW__DetmJo","PT8M10S","2d","hd",FALSE,TRUE,"rectangular"
"25498","KGjVUHPa5pw","PT21M23S","2d","hd",FALSE,TRUE,"rectangular"
"25499","b2qXJwIW1pE","PT3M50S","2d","hd",TRUE,TRUE,"rectangular"
"25500","g-YhAlBSHWE","PT4M5S","2d","hd",FALSE,TRUE,"rectangular"
"25501","_-K-sVn8Iko","PT9M30S","2d","hd",FALSE,TRUE,"rectangular"
"25502","CJRj8hAL4W8","PT18M28S","2d","hd",FALSE,TRUE,"rectangular"
